0.0002,0.0013500024056080514,2.5907004948756187e-12,0.0003000001072064329,1.500001608094142,-0.00030000020685250206,-1.500003102788412,-0.00029999994723084455,-1.499999208459866,0.00011381345471594337
0.0004,0.0027000126012817617,2.5046985887973707e-11,0.0006000009184221611,1.5000070400979668,-0.0006000017937095592,-1.5000138000479022,-0.0005999994737173608,-1.4999957925568714,0.0003350842087677222
0.0006000000000000001,0.0040500365128170145,1.1158237636716918e-10,0.0009000032558086346,1.500016869796567,-0.0009000064105997296,-1.500033403120582,-0.0008999979562722693,-1.4999887691282023,0.0006577818425557043
0.0008,0.005400080577145501,3.432172027107267e-10,0.001200008053062529,1.50003163877848,-0.0012000159624609985,-1.5000631497735797,-0.0011999945805878376,-1.499977210144446,0.001076184989543056
0.001,0.0067501517137548775,8.455769384281719e-10,0.0015000163491452057,1.5000518580863946,-0.0015000325948069104,-1.5001042079726294,-0.0014999883519801749,-1.4999602398761633,0.0015848655080438925
0.0012000000000000001,0.00810025729765598,1.7949005507578927e-09,0.0018000292823274755,1.50007800978337,-0.001800058680119676,-1.5001576794625082,-0.0017999781055824116,-1.4999370322055796,0.0021786734637500417
0.0014000000000000002,0.009450405133824091,3.4225061184466496e-09,0.002100048084545225,1.50011054843889,-0.0021000968049493807,-1.500224603164206,-0.0020999625160094126,-1.4999068080759592,0.0028527228814667197
0.0016000000000000003,0.010800603433043905,6.017931896029181e-09,0.00240007407603704,1.5001499025388567,-0.0024001497576700004,-1.5003059583982075,-0.00239994010652822,-1.499868833071618,0.003602378226659807
0.0018000000000000004,0.0121508607890904,9.930945110033693e-09,0.002700108660266931,1.5001964758234154,-0.0027002205168655813,-1.5004026679427862,-0.002699909257758204,-1.4998224151218813,0.004423241579432731
0.0020000000000000005,0.013501186157180487,1.5572587718815797e-08,0.0030001533190970875,1.5002506485563023,-0.0030003122403106097,-1.5005156009357514,-0.002999868215921353,-1.4997669023226443,0.005311140465466012
0.0022000000000000006,0.014851588833632832,2.3415407855481852e-08,0.003300209608216864,1.500312778729222,-0.003300428254519705,-1.5006455756276622,-0.0032998151006684573,-1.499701680869507,0.00626211631026846
0.0024000000000000007,0.016202078436675826,3.399300743430551e-08,0.0036002791528000344,1.5003832032045796,-0.003600572044829331,-1.5007933619941094,-0.0035997479125038367,-1.499626173096778,0.007272413484814945
0.0026000000000000007,0.017552664888346156,4.789902019450967e-08,0.003900363643388083,1.5004622387997182,-0.0039007472459919867,-1.5009596842142767,-0.003899664539825487,-1.4995398356169205,0.008338468912277651
0.002800000000000001,0.018903358397422892,6.578562006549054e-08,0.004200464831985773,1.500550183315661,-0.004200957633250457,-1.501145223022626,-0.004199562765606846,-1.4994421575553005,0.009456902207113295
0.003000000000000001,0.020254169443344346,8.836164697098787e-08,0.004500584528352114,1.5006473165131942,-0.004501207113873917,-1.5013506179401992,-0.004499440273729061,-1.4993326588753555,0.010624506319236046
0.003200000000000001,0.02160510876105737,1.1639042587293179e-07,0.004800724596488948,1.5007539010389863,-0.00480149971912569,-1.501576469391697,-0.004799294654990849,-1.4992108887895552,0.011838238657406751
0.003400000000000001,0.022956187326750928,1.5068734483325933e-07,0.005100886951301842,1.5008701833043017,-0.005101839596645785,-1.5018233407141814,-0.005099123412808826,-1.4990764242517614,0.01309521266729325
0.003600000000000001,0.024307416344427988,1.921172490045903e-07,0.005401073555439506,1.5009963943187334,-0.005402231003222457,-1.502091760062947,-0.005398923968620739,-1.498928868526817,0.01439268984091073
0.0038000000000000013,0.02565880723327198,2.4159169962353325e-07,0.005701286416292195,1.5011327504812588,-0.005702678297938579,-1.5023822222198249,-0.005698693667012478,-1.4987678498334127,0.015728072135348145
0.004000000000000001,0.02701037161576595,3.000661401617822e-07,0.006001527583141986,1.5012794543307992,-0.00600318593566751,-1.5026951903089112,-0.0059984297805804054,-1.4985930200564772,0.017098894779816763
0.004200000000000001,0.028362121306524678,3.68537005690004e-07,0.006301799144465825,1.5014366952583595,-0.006303758460903364,-1.5030310974244592,-0.006298129514542783,-1.4984040535255316,0.01850281945112984
0.0044,0.029714068301801802,4.480388061382437e-07,0.00660210322537047,1.5016046501827107,-0.006604400501911911,-1.5033903481754296,-0.00659779001111227,-1.4982006458556316,0.019937627798742724
0.0046,0.03106622476963591,5.396412094140269e-07,0.006902441985164209,1.5017834841914839,-0.006905116765177688,-1.503773320150964,-0.006897408353643275,-1.49798251284769,0.021401215301447625
0.0048,0.032418603040601214,6.444461461938176e-07,0.007202817615049817,1.501973351149444,-0.007205912030141093,-1.504180365310829,-0.007196981570563921,-1.4977493894451424,0.022891585438736067
0.004999999999999999,0.033771215599130204,7.635849545708718e-07,0.007503232335938748,1.5021743942756234,-0.007506791144202385,-1.5046118113046714,-0.007496506639106837,-1.497501028744069,0.024406844160711788
0.005199999999999999,0.03512407507537725,8.982155795654595e-07,0.0078036883963763515,1.5023867466909093,-0.00780775901798636,-1.5050679627237253,-0.007795980488845444,-1.497237201054036,0.025945194641261396
0.0053999999999999986,0.03647719423759359,1.049519839730691e-06,0.008104188070574114,1.5026105319375977,-0.0081088206208495,-1.5055491022884318,-0.008095400005047715,-1.4969576930070594,0.027504932299974083
0.005599999999999998,0.037830585984985794,1.2187007706729951e-06,0.008404733656544039,1.5028458644723461,-0.00840998097661716,-1.5060554919752474,-0.008394762031854075,-1.4966623067122276,0.029084440079044344
0.005799999999999998,0.039184263341031034,1.4069800532098194e-06,0.008705327474327174,1.5030928501338898,-0.008711245159542358,-1.506587374085756,-0.008694063375296324,-1.4963508589536452,0.030682183962099596
